Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Nav,Chrome 99.0.4844.74,,,2022-03-18 13:41:18,2022-03-18 13:42:11,53.056s,FAILED
,,,,,,,
Test Cases/Navigation/Suppliers,Chrome 99.0.4844.74,,,2022-03-18 13:41:38,2022-03-18 13:42:11,33.077s,FAILED
"click(findTestObject(""Object Repository/Page_Menu - Unit4 ERP/div_Procurement""))",Chrome 99.0.4844.74,,,2022-03-18 13:41:40,2022-03-18 13:42:11,31.456s,FAILED
